,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
6502,15350,Female,disloyal Customer,33,Business travel,Business,399,2,2,2,1,5,2,5,5,5,5,5,4,5,5,0,0,neutral or dissatisfied
6503,56347,Male,Loyal Customer,37,Business travel,Business,1645,2,1,1,1,3,4,3,3,3,3,2,2,3,2,19,37,neutral or dissatisfied
6504,104076,Male,Loyal Customer,22,Personal Travel,Eco,359,1,2,1,4,2,1,3,2,3,2,3,1,4,2,0,0,neutral or dissatisfied
6505,115929,Male,Loyal Customer,49,Business travel,Eco,371,5,2,3,3,3,5,3,3,2,4,1,2,3,3,34,30,satisfied
6506,77549,Male,Loyal Customer,34,Business travel,Business,3755,5,5,1,5,2,2,1,4,4,4,4,4,4,3,0,0,satisfied
6507,51542,Female,disloyal Customer,37,Business travel,Eco,355,1,5,0,2,3,0,3,3,2,5,2,1,1,3,0,0,neutral or dissatisfied
6508,56494,Male,Loyal Customer,52,Business travel,Business,3392,1,1,1,1,4,4,4,3,3,3,3,5,3,3,5,1,satisfied
6509,78549,Male,Loyal Customer,64,Personal Travel,Eco,666,5,4,5,3,2,5,2,2,1,2,4,1,3,2,0,0,satisfied
6510,50567,Female,Loyal Customer,21,Personal Travel,Eco,308,4,3,4,3,5,4,3,5,2,2,3,1,3,5,0,0,neutral or dissatisfied
6511,55921,Female,Loyal Customer,26,Personal Travel,Eco,733,3,2,3,4,2,3,2,2,3,1,4,4,3,2,25,16,neutral or dissatisfied
6512,28151,Male,disloyal Customer,23,Business travel,Eco,550,3,2,3,4,3,3,3,3,3,2,3,3,4,3,104,110,neutral or dissatisfied
6513,59492,Male,Loyal Customer,15,Personal Travel,Eco,901,5,3,5,4,1,5,1,1,4,1,3,3,3,1,0,0,satisfied
6514,65950,Male,Loyal Customer,27,Business travel,Business,1372,1,1,4,1,5,5,5,5,5,4,4,4,5,5,2,0,satisfied
6515,21933,Female,Loyal Customer,40,Business travel,Business,448,1,1,1,1,4,2,5,4,4,4,4,1,4,4,0,9,satisfied
6516,33543,Female,Loyal Customer,26,Personal Travel,Business,399,1,4,1,2,2,1,4,2,3,4,4,4,4,2,10,36,neutral or dissatisfied
6517,18637,Female,Loyal Customer,57,Personal Travel,Eco,192,3,5,3,1,2,1,4,1,1,3,1,1,1,3,21,15,neutral or dissatisfied
6518,23415,Female,Loyal Customer,30,Business travel,Business,541,2,2,2,2,2,2,2,2,4,4,4,4,4,2,0,12,neutral or dissatisfied
6519,73310,Male,Loyal Customer,57,Business travel,Business,1197,1,1,1,1,5,5,5,4,4,4,4,3,4,5,0,0,satisfied
6520,64191,Male,Loyal Customer,26,Personal Travel,Business,853,3,5,2,4,2,2,5,2,5,5,4,5,5,2,39,49,neutral or dissatisfied
6521,48834,Female,Loyal Customer,22,Personal Travel,Business,209,2,1,2,1,1,2,3,1,3,3,2,4,2,1,4,1,neutral or dissatisfied
6522,63644,Male,Loyal Customer,42,Personal Travel,Eco,602,2,4,2,2,4,2,4,4,3,2,1,4,2,4,7,1,neutral or dissatisfied
6523,122212,Female,disloyal Customer,25,Business travel,Business,541,5,4,5,1,4,5,4,4,3,3,5,4,4,4,0,0,satisfied
6524,11252,Female,Loyal Customer,20,Personal Travel,Eco,429,2,3,2,2,4,2,4,4,1,5,5,1,5,4,22,18,neutral or dissatisfied
6525,79388,Female,Loyal Customer,34,Business travel,Business,502,5,5,5,5,5,5,4,3,3,4,3,5,3,5,36,12,satisfied
6526,43223,Female,Loyal Customer,43,Personal Travel,Eco,423,1,3,1,4,5,5,1,4,4,1,4,5,4,5,0,6,neutral or dissatisfied
6527,110548,Female,Loyal Customer,60,Business travel,Business,2005,3,2,3,3,5,4,5,4,4,4,4,3,4,3,0,0,satisfied
6528,33676,Male,disloyal Customer,21,Business travel,Eco,759,2,2,2,5,3,2,3,3,3,2,4,4,4,3,0,0,neutral or dissatisfied
6529,62150,Male,Loyal Customer,42,Business travel,Eco,2454,2,4,2,4,2,2,2,2,3,3,1,2,3,2,0,0,neutral or dissatisfied
6530,24679,Male,Loyal Customer,30,Business travel,Business,2586,4,4,4,4,4,4,4,4,1,3,1,3,2,4,0,2,satisfied
6531,78824,Male,Loyal Customer,54,Personal Travel,Eco,447,3,5,3,1,4,3,4,4,2,2,1,2,5,4,0,0,neutral or dissatisfied
6532,35891,Female,Loyal Customer,17,Personal Travel,Eco,1068,1,4,1,1,4,1,4,4,3,4,3,2,1,4,0,0,neutral or dissatisfied
6533,83800,Male,Loyal Customer,59,Business travel,Business,2148,1,1,1,1,3,5,4,4,4,4,4,3,4,4,3,0,satisfied
6534,68762,Female,Loyal Customer,21,Business travel,Business,3340,4,4,4,4,4,4,4,4,5,4,4,3,5,4,0,0,satisfied
6535,93483,Male,Loyal Customer,44,Business travel,Business,3752,2,2,4,2,3,4,4,4,4,4,4,5,4,4,0,0,satisfied
6536,46308,Female,Loyal Customer,50,Business travel,Eco,1069,4,2,3,2,2,4,4,4,4,4,4,1,4,1,0,0,satisfied
6537,108381,Female,Loyal Customer,61,Personal Travel,Eco,1844,2,4,2,2,3,5,5,2,2,2,2,3,2,3,4,0,neutral or dissatisfied
6538,38387,Male,Loyal Customer,59,Personal Travel,Eco Plus,1133,2,4,2,3,5,2,4,5,3,3,5,4,5,5,6,0,neutral or dissatisfied
6539,27812,Female,disloyal Customer,27,Business travel,Eco,877,4,4,4,4,4,4,4,4,3,5,3,3,4,4,0,0,neutral or dissatisfied
6540,122054,Female,disloyal Customer,18,Business travel,Eco,130,1,2,1,4,4,1,3,4,1,3,3,4,3,4,34,44,neutral or dissatisfied
6541,98621,Male,Loyal Customer,38,Business travel,Business,834,4,1,1,1,1,4,4,4,4,3,4,2,4,1,0,24,neutral or dissatisfied
6542,122765,Male,Loyal Customer,13,Personal Travel,Eco Plus,651,3,1,3,2,5,3,5,5,3,1,1,4,2,5,14,10,neutral or dissatisfied
6543,9852,Male,Loyal Customer,25,Business travel,Business,3327,2,4,4,4,2,2,2,2,4,4,3,2,4,2,12,24,neutral or dissatisfied
6544,11933,Male,disloyal Customer,16,Business travel,Eco,781,3,3,3,5,3,3,3,3,5,2,5,3,4,3,4,3,neutral or dissatisfied
6545,122552,Female,Loyal Customer,72,Business travel,Business,500,2,3,3,3,3,4,4,2,2,2,2,1,2,2,0,0,neutral or dissatisfied
6546,100397,Female,Loyal Customer,48,Personal Travel,Eco,1034,2,5,2,5,5,1,4,1,1,2,1,1,1,4,0,19,neutral or dissatisfied
6547,44764,Male,Loyal Customer,48,Business travel,Business,1250,1,1,1,1,3,5,1,4,4,5,4,5,4,1,51,57,satisfied
6548,62429,Female,Loyal Customer,18,Business travel,Business,1670,3,3,3,3,5,5,5,5,4,5,4,1,3,5,0,0,satisfied
6549,34055,Male,Loyal Customer,26,Business travel,Eco,1674,4,3,3,3,5,4,4,4,3,4,4,4,5,4,332,321,satisfied
6550,121838,Male,disloyal Customer,26,Business travel,Business,449,2,0,2,4,1,2,1,1,4,4,4,3,5,1,1,0,neutral or dissatisfied
6551,39407,Female,Loyal Customer,65,Personal Travel,Eco,546,4,4,4,4,5,3,1,2,2,4,2,3,2,3,0,0,neutral or dissatisfied
6552,50792,Female,Loyal Customer,63,Personal Travel,Eco,86,2,4,0,2,2,5,4,5,5,0,3,4,5,5,0,0,neutral or dissatisfied
6553,87190,Male,disloyal Customer,9,Business travel,Business,946,5,0,5,3,4,0,4,4,3,4,5,4,4,4,3,0,satisfied
6554,79992,Female,Loyal Customer,8,Personal Travel,Eco,1076,2,4,2,4,4,2,4,4,5,3,4,5,5,4,47,27,neutral or dissatisfied
6555,60628,Male,Loyal Customer,51,Business travel,Business,1620,1,4,4,4,2,2,3,1,1,1,1,4,1,4,0,0,neutral or dissatisfied
6556,84111,Female,Loyal Customer,30,Business travel,Business,1900,1,1,1,1,4,4,4,4,5,5,4,4,4,4,8,3,satisfied
6557,43898,Female,disloyal Customer,26,Business travel,Eco,114,3,4,3,3,3,3,3,3,3,2,4,4,4,3,0,0,neutral or dissatisfied
6558,102046,Male,Loyal Customer,57,Business travel,Business,2757,3,4,4,4,5,3,4,3,3,3,3,4,3,4,5,0,neutral or dissatisfied
6559,3957,Male,Loyal Customer,44,Business travel,Business,3288,3,3,3,3,5,5,5,4,4,4,4,1,4,4,0,0,satisfied
6560,118310,Female,disloyal Customer,18,Business travel,Eco,639,1,0,1,4,2,1,2,2,4,3,4,2,4,2,4,14,neutral or dissatisfied
6561,29899,Female,disloyal Customer,40,Business travel,Business,183,2,2,2,2,4,2,3,4,4,4,1,3,2,4,0,0,neutral or dissatisfied
6562,15889,Female,Loyal Customer,30,Personal Travel,Eco,332,1,5,1,4,2,1,2,2,3,2,5,5,4,2,0,0,neutral or dissatisfied
6563,79923,Male,Loyal Customer,54,Business travel,Business,1096,4,4,3,4,5,5,4,4,4,4,4,5,4,5,0,12,satisfied
6564,108998,Female,Loyal Customer,41,Business travel,Business,3715,3,3,3,3,2,4,5,5,5,5,5,4,5,3,36,32,satisfied
6565,54266,Male,Loyal Customer,19,Personal Travel,Eco,1222,3,3,3,3,1,3,1,1,4,3,4,1,4,1,5,0,neutral or dissatisfied
6566,18374,Female,Loyal Customer,19,Personal Travel,Eco,169,4,4,4,4,3,4,3,3,4,3,5,5,5,3,0,0,neutral or dissatisfied
6567,21544,Female,Loyal Customer,55,Personal Travel,Eco,164,3,4,3,4,3,4,4,4,4,3,4,1,4,3,0,0,neutral or dissatisfied
6568,94420,Male,Loyal Customer,53,Business travel,Business,239,4,4,4,4,3,4,5,5,5,5,5,4,5,4,0,0,satisfied
6569,108130,Male,Loyal Customer,60,Business travel,Business,2273,3,3,3,3,1,4,4,3,3,3,3,3,3,2,22,25,neutral or dissatisfied
6570,37087,Male,disloyal Customer,34,Business travel,Business,1046,1,1,1,2,2,1,2,2,4,2,5,4,5,2,0,0,neutral or dissatisfied
6571,46309,Male,disloyal Customer,36,Business travel,Eco,669,3,3,3,2,1,3,1,1,4,3,5,5,5,1,0,0,neutral or dissatisfied
6572,57577,Male,Loyal Customer,38,Business travel,Eco,1597,1,5,5,5,1,2,1,1,2,2,2,4,3,1,0,0,neutral or dissatisfied
6573,64220,Male,Loyal Customer,46,Business travel,Business,1660,3,3,3,3,3,3,5,5,5,5,5,5,5,4,0,0,satisfied
6574,60801,Female,disloyal Customer,27,Business travel,Eco,472,3,2,3,3,1,3,1,1,3,5,3,2,4,1,19,51,neutral or dissatisfied
6575,62802,Female,Loyal Customer,57,Personal Travel,Eco,2504,3,4,3,2,5,3,5,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
6576,36739,Female,Loyal Customer,60,Business travel,Eco,1754,2,4,4,4,1,2,3,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
6577,90834,Female,Loyal Customer,31,Business travel,Eco,271,4,4,2,4,4,4,4,4,4,3,3,1,2,4,100,91,neutral or dissatisfied
6578,76805,Male,Loyal Customer,34,Personal Travel,Eco,689,3,4,3,3,2,3,2,2,1,5,2,1,2,2,5,0,neutral or dissatisfied
6579,36887,Female,Loyal Customer,27,Personal Travel,Eco,1182,3,1,3,4,3,3,3,3,3,1,2,2,4,3,0,0,neutral or dissatisfied
6580,21093,Female,Loyal Customer,44,Business travel,Business,214,4,5,5,5,1,4,0,4,4,3,3,0,1,0,200,233,neutral or dissatisfied
6581,119330,Male,Loyal Customer,48,Personal Travel,Eco,214,3,5,3,3,1,3,1,1,3,2,5,5,4,1,7,0,neutral or dissatisfied
6582,1052,Female,Loyal Customer,68,Personal Travel,Eco,134,5,4,5,2,4,5,5,5,5,5,5,5,5,4,0,0,satisfied
6583,128364,Male,Loyal Customer,49,Business travel,Business,646,3,3,3,3,2,4,4,4,4,4,4,5,4,5,0,0,satisfied
6584,123540,Female,Loyal Customer,51,Business travel,Business,1773,5,2,5,5,2,3,5,4,4,3,4,5,4,5,4,8,satisfied
6585,85306,Male,Loyal Customer,50,Personal Travel,Eco,731,3,2,3,2,1,3,1,1,3,3,3,3,2,1,0,0,neutral or dissatisfied
6586,40917,Female,Loyal Customer,16,Personal Travel,Eco,532,3,5,3,4,2,3,2,2,3,5,4,5,5,2,0,0,neutral or dissatisfied
6587,51875,Female,Loyal Customer,22,Business travel,Eco,771,0,4,0,3,3,0,3,3,5,3,5,4,4,3,0,2,satisfied
6588,87312,Female,disloyal Customer,27,Business travel,Business,577,5,5,5,2,2,5,2,2,5,5,4,3,4,2,2,0,satisfied
6589,129279,Male,Loyal Customer,66,Personal Travel,Eco Plus,2402,3,5,3,4,5,3,5,5,3,4,4,3,4,5,0,0,neutral or dissatisfied
6590,95607,Female,Loyal Customer,23,Business travel,Eco,670,4,1,1,1,4,3,2,4,3,1,1,1,2,4,15,20,neutral or dissatisfied
6591,62244,Female,Loyal Customer,29,Personal Travel,Eco,2425,4,5,4,3,5,4,5,5,3,2,3,5,5,5,0,0,neutral or dissatisfied
6592,104616,Male,Loyal Customer,41,Business travel,Business,861,3,3,3,3,5,5,5,5,4,4,5,5,3,5,133,123,satisfied
6593,26934,Male,Loyal Customer,25,Personal Travel,Eco Plus,1774,4,5,4,3,1,4,1,1,4,3,4,4,5,1,0,0,neutral or dissatisfied
6594,107979,Female,Loyal Customer,68,Personal Travel,Eco,825,3,4,3,4,5,4,4,1,1,3,1,3,1,3,14,12,neutral or dissatisfied
6595,19859,Male,Loyal Customer,64,Business travel,Business,693,1,1,1,1,1,4,3,1,1,1,1,3,1,2,0,0,neutral or dissatisfied
6596,87378,Male,disloyal Customer,40,Business travel,Eco,425,2,1,2,4,4,2,4,4,4,3,4,2,3,4,74,68,neutral or dissatisfied
6597,8589,Female,Loyal Customer,55,Personal Travel,Eco,109,2,5,2,4,4,5,5,2,2,2,4,1,2,2,0,0,neutral or dissatisfied
6598,98917,Male,disloyal Customer,34,Business travel,Business,543,3,3,3,1,1,3,1,1,5,5,5,5,5,1,36,26,neutral or dissatisfied
6599,56768,Female,disloyal Customer,23,Business travel,Eco,1065,4,4,4,3,5,4,5,5,4,2,3,3,4,5,7,0,neutral or dissatisfied
6600,2401,Female,disloyal Customer,26,Business travel,Business,767,1,5,1,4,1,1,1,1,5,2,5,5,5,1,8,15,neutral or dissatisfied
6601,128719,Male,disloyal Customer,24,Business travel,Eco,1064,2,1,1,4,3,1,3,3,3,2,4,3,4,3,0,14,neutral or dissatisfied
6602,116099,Male,Loyal Customer,12,Personal Travel,Eco,373,2,3,2,2,3,2,3,3,4,4,4,2,3,3,1,0,neutral or dissatisfied
6603,102032,Male,Loyal Customer,59,Business travel,Business,3262,4,4,4,4,4,5,4,4,4,4,4,5,4,3,2,11,satisfied
6604,6576,Male,Loyal Customer,52,Business travel,Business,473,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0,satisfied
6605,50293,Male,disloyal Customer,34,Business travel,Eco,447,2,0,2,4,1,2,1,1,2,2,2,4,3,1,0,0,neutral or dissatisfied
6606,10701,Male,disloyal Customer,22,Business travel,Eco,667,1,4,1,4,1,1,1,1,3,4,4,3,4,1,0,0,neutral or dissatisfied
6607,47440,Male,Loyal Customer,30,Business travel,Business,2391,3,3,3,3,3,3,3,3,4,3,3,2,3,3,0,0,neutral or dissatisfied
6608,113766,Male,Loyal Customer,28,Personal Travel,Eco,197,4,5,0,2,5,0,5,5,4,5,4,5,5,5,19,11,neutral or dissatisfied
6609,14684,Female,Loyal Customer,51,Personal Travel,Business,424,4,3,4,3,4,4,3,4,4,4,4,4,4,2,21,34,neutral or dissatisfied
6610,78094,Male,disloyal Customer,23,Business travel,Eco,655,3,5,3,1,2,3,2,2,4,2,4,4,4,2,5,10,neutral or dissatisfied
6611,64641,Male,Loyal Customer,44,Business travel,Business,2023,5,5,5,5,2,4,5,4,4,4,4,3,4,4,0,0,satisfied
6612,4128,Male,Loyal Customer,58,Business travel,Business,431,1,1,1,1,3,4,4,4,4,4,4,3,4,3,2,12,satisfied
6613,94240,Female,Loyal Customer,41,Business travel,Business,3496,3,3,3,3,2,4,4,5,5,5,5,3,5,5,35,20,satisfied
6614,86764,Male,Loyal Customer,24,Business travel,Business,2753,1,1,3,1,4,4,4,4,5,2,5,5,5,4,0,0,satisfied
6615,72622,Male,Loyal Customer,52,Personal Travel,Eco,1102,2,3,2,4,2,4,4,1,2,4,3,4,3,4,103,137,neutral or dissatisfied
6616,45810,Male,disloyal Customer,36,Business travel,Eco,391,2,3,2,3,2,2,2,2,5,5,4,4,3,2,0,0,neutral or dissatisfied
6617,9824,Female,Loyal Customer,42,Business travel,Business,3996,2,3,3,3,2,4,3,2,2,2,2,1,2,2,0,0,neutral or dissatisfied
6618,33973,Male,Loyal Customer,50,Business travel,Business,1576,5,5,5,5,4,3,3,3,3,3,3,4,3,3,0,0,satisfied
6619,44797,Female,Loyal Customer,52,Personal Travel,Eco Plus,1250,4,5,3,1,2,5,5,2,2,3,2,5,2,5,22,34,neutral or dissatisfied
6620,87218,Female,Loyal Customer,35,Personal Travel,Eco,946,1,5,0,2,5,0,5,5,2,4,4,1,1,5,0,0,neutral or dissatisfied
6621,110865,Male,Loyal Customer,51,Business travel,Business,3276,1,1,1,1,2,5,5,3,3,4,3,5,3,5,0,0,satisfied
6622,108587,Male,Loyal Customer,53,Business travel,Business,2149,4,3,4,4,3,4,5,4,4,4,4,4,4,3,0,0,satisfied
6623,6928,Female,Loyal Customer,31,Personal Travel,Eco Plus,265,3,4,0,3,1,0,1,1,1,1,3,1,4,1,76,129,neutral or dissatisfied
6624,111078,Female,Loyal Customer,56,Personal Travel,Eco,197,2,4,0,5,2,4,5,3,3,0,3,3,3,4,0,0,neutral or dissatisfied
6625,18058,Male,disloyal Customer,28,Business travel,Eco,605,3,3,4,3,1,4,1,1,2,3,3,2,3,1,0,0,neutral or dissatisfied
6626,31730,Male,Loyal Customer,46,Personal Travel,Eco,862,3,5,3,3,4,3,4,4,2,4,1,2,2,4,1,0,neutral or dissatisfied
6627,47427,Female,disloyal Customer,34,Business travel,Eco,590,1,4,1,2,3,1,3,3,3,3,2,3,1,3,0,6,neutral or dissatisfied
6628,29639,Male,Loyal Customer,38,Personal Travel,Eco,909,3,4,3,1,3,3,3,3,2,5,2,2,1,3,0,0,neutral or dissatisfied
6629,105961,Male,Loyal Customer,36,Business travel,Business,2329,4,1,2,1,4,4,4,4,1,4,4,4,4,4,0,13,neutral or dissatisfied
6630,100177,Female,Loyal Customer,58,Personal Travel,Eco,725,1,4,1,3,4,4,4,5,5,1,5,4,5,3,0,0,neutral or dissatisfied
6631,107539,Female,disloyal Customer,23,Business travel,Eco,1360,5,4,4,3,5,5,5,5,3,3,5,3,5,5,35,15,satisfied
6632,58345,Female,Loyal Customer,56,Personal Travel,Eco,296,4,4,4,3,2,4,5,5,5,4,5,4,5,3,23,13,neutral or dissatisfied
6633,33361,Male,Loyal Customer,35,Business travel,Eco,2556,5,5,5,5,5,5,5,5,4,2,4,1,1,5,0,0,satisfied
6634,71200,Female,Loyal Customer,23,Business travel,Business,3679,2,2,2,2,4,4,4,4,5,4,4,3,4,4,23,10,satisfied
6635,40983,Female,Loyal Customer,42,Business travel,Eco,984,4,3,3,3,4,5,5,4,4,4,4,5,4,1,56,53,satisfied
6636,14563,Male,disloyal Customer,11,Business travel,Business,986,1,4,1,4,4,1,2,4,1,5,3,3,4,4,0,9,neutral or dissatisfied
6637,8607,Female,Loyal Customer,54,Personal Travel,Eco Plus,109,3,5,3,3,2,4,4,1,1,3,1,1,1,5,0,0,neutral or dissatisfied
6638,7860,Male,Loyal Customer,18,Personal Travel,Business,948,3,3,3,3,4,3,4,4,4,3,1,3,2,4,0,11,neutral or dissatisfied
6639,84756,Male,Loyal Customer,30,Business travel,Business,547,3,3,3,3,4,4,4,4,5,3,5,4,5,4,0,0,satisfied
6640,120931,Male,disloyal Customer,25,Business travel,Business,993,1,0,1,1,3,1,3,3,3,4,5,5,5,3,0,0,neutral or dissatisfied
6641,48340,Female,Loyal Customer,52,Business travel,Eco,674,4,2,2,2,1,5,1,4,4,4,4,4,4,1,33,25,satisfied
6642,27138,Female,Loyal Customer,41,Business travel,Business,2677,1,5,1,1,5,4,4,1,4,3,5,4,4,4,4,0,satisfied
6643,62992,Male,Loyal Customer,39,Business travel,Business,2503,2,2,2,2,5,5,4,3,3,3,3,5,3,3,10,0,satisfied
6644,94239,Female,Loyal Customer,37,Business travel,Business,3484,2,4,4,4,4,3,4,2,2,2,2,3,2,3,0,4,neutral or dissatisfied
6645,121872,Female,disloyal Customer,21,Business travel,Eco,366,1,1,1,4,5,1,1,5,3,1,4,2,4,5,0,0,neutral or dissatisfied
6646,15678,Female,disloyal Customer,27,Business travel,Eco,217,2,3,2,4,2,2,3,2,1,3,4,1,3,2,0,0,neutral or dissatisfied
6647,57228,Female,Loyal Customer,38,Personal Travel,Eco,1514,2,3,2,4,5,2,5,5,4,5,3,4,3,5,2,23,neutral or dissatisfied
6648,38778,Female,Loyal Customer,36,Business travel,Business,387,3,3,3,3,1,1,4,5,5,5,5,4,5,5,0,0,satisfied
6649,71060,Male,Loyal Customer,62,Personal Travel,Eco,802,1,4,1,3,2,1,3,2,2,4,5,4,3,2,0,17,neutral or dissatisfied
6650,50382,Male,Loyal Customer,32,Business travel,Business,1552,2,4,4,4,2,2,2,3,2,2,1,2,4,2,108,176,neutral or dissatisfied
6651,69313,Male,Loyal Customer,16,Personal Travel,Business,944,3,4,3,4,1,3,1,1,4,5,4,3,3,1,0,6,neutral or dissatisfied
6652,67434,Male,Loyal Customer,48,Business travel,Business,592,2,5,5,5,4,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
6653,109042,Female,Loyal Customer,35,Business travel,Business,2897,3,3,4,3,5,5,5,5,5,5,5,3,5,3,1,0,satisfied
6654,109375,Female,Loyal Customer,40,Business travel,Business,1237,3,3,3,3,2,4,5,3,3,4,3,4,3,4,0,0,satisfied
6655,94099,Male,Loyal Customer,56,Personal Travel,Business,189,1,5,1,2,5,4,4,2,2,1,4,5,2,5,26,15,neutral or dissatisfied
6656,1899,Male,Loyal Customer,32,Business travel,Business,2916,4,4,4,4,4,4,4,4,3,5,4,4,4,4,0,0,satisfied
6657,28369,Female,Loyal Customer,31,Business travel,Business,1754,1,3,3,3,1,1,1,1,4,3,2,2,2,1,0,0,neutral or dissatisfied
6658,51897,Male,Loyal Customer,54,Business travel,Business,507,1,1,1,1,5,5,4,4,4,5,4,2,4,2,0,0,satisfied
6659,40354,Female,Loyal Customer,32,Personal Travel,Eco,1428,1,5,1,1,5,1,5,5,4,2,3,4,5,5,11,5,neutral or dissatisfied
6660,19250,Female,Loyal Customer,52,Business travel,Eco Plus,782,5,1,1,1,1,2,4,4,4,5,4,2,4,3,24,17,satisfied
6661,68807,Female,Loyal Customer,19,Personal Travel,Eco,926,2,1,2,3,2,2,2,2,4,3,3,1,2,2,0,0,neutral or dissatisfied
6662,13009,Male,disloyal Customer,34,Business travel,Eco,438,1,2,1,4,4,1,4,4,1,5,4,4,4,4,91,77,neutral or dissatisfied
6663,80162,Male,Loyal Customer,22,Business travel,Business,2446,5,5,2,5,5,4,4,4,2,4,5,4,5,4,0,0,satisfied
6664,121548,Female,Loyal Customer,69,Business travel,Business,2221,3,4,4,4,2,4,4,3,3,3,3,4,3,4,14,17,neutral or dissatisfied
6665,94191,Female,Loyal Customer,40,Business travel,Business,3052,1,1,1,1,3,4,4,5,5,5,5,5,5,3,9,8,satisfied
6666,18579,Male,Loyal Customer,42,Business travel,Business,3311,1,1,1,1,2,1,1,1,1,1,1,1,1,3,0,7,neutral or dissatisfied
6667,77453,Male,disloyal Customer,16,Business travel,Eco,507,4,0,4,1,3,4,3,3,4,4,5,4,5,3,0,0,neutral or dissatisfied
6668,45822,Female,Loyal Customer,61,Personal Travel,Eco,391,2,4,2,5,5,5,5,4,4,2,4,3,4,4,0,27,neutral or dissatisfied
6669,1197,Female,Loyal Customer,7,Personal Travel,Eco,309,2,5,2,3,3,2,3,3,3,2,4,1,3,3,58,71,neutral or dissatisfied
6670,106299,Male,Loyal Customer,46,Business travel,Business,2500,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,0,satisfied
6671,97612,Male,Loyal Customer,41,Business travel,Business,442,1,1,1,1,2,4,4,3,3,3,3,5,3,3,8,7,satisfied
6672,1649,Male,Loyal Customer,77,Business travel,Business,1621,4,1,1,1,5,3,3,4,4,4,4,3,4,2,0,0,neutral or dissatisfied
6673,3430,Female,Loyal Customer,50,Personal Travel,Eco,315,3,4,3,3,4,5,5,5,5,3,5,5,5,4,54,87,neutral or dissatisfied
6674,49752,Female,Loyal Customer,38,Business travel,Business,109,1,1,1,1,1,3,3,5,5,5,5,5,5,2,0,0,satisfied
6675,29305,Male,Loyal Customer,41,Personal Travel,Eco,834,5,1,5,1,5,5,5,5,4,4,1,3,1,5,0,0,satisfied
6676,80583,Female,Loyal Customer,13,Personal Travel,Eco,1747,2,2,1,2,2,1,2,2,1,4,1,2,1,2,23,3,neutral or dissatisfied
6677,94754,Female,Loyal Customer,38,Business travel,Eco,248,3,3,3,3,3,3,3,3,1,1,4,1,3,3,9,9,neutral or dissatisfied
6678,58116,Male,Loyal Customer,43,Personal Travel,Eco,612,3,2,3,4,4,3,4,4,2,5,4,3,4,4,16,2,neutral or dissatisfied
6679,50378,Female,disloyal Customer,24,Business travel,Eco,373,4,0,4,4,3,4,1,3,2,1,1,4,5,3,0,0,satisfied
6680,108762,Female,Loyal Customer,50,Business travel,Business,406,4,4,4,4,3,4,4,4,4,4,4,4,4,4,15,0,satisfied
6681,120835,Male,Loyal Customer,59,Business travel,Business,2988,4,4,4,4,3,4,5,4,4,4,4,5,4,4,0,0,satisfied
6682,84435,Female,Loyal Customer,46,Business travel,Business,1646,1,1,1,1,5,5,4,3,3,3,3,4,3,5,0,0,satisfied
6683,44088,Female,Loyal Customer,53,Business travel,Business,473,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0,satisfied
6684,40867,Male,Loyal Customer,37,Personal Travel,Eco,541,2,4,2,3,2,2,2,2,4,3,4,3,4,2,0,9,neutral or dissatisfied
6685,91286,Male,Loyal Customer,40,Business travel,Business,2246,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,15,satisfied
6686,113149,Female,disloyal Customer,21,Business travel,Business,889,3,3,3,4,5,3,4,5,4,4,4,2,3,5,29,20,neutral or dissatisfied
6687,60524,Female,Loyal Customer,36,Personal Travel,Eco,862,2,3,2,3,2,2,3,2,2,2,3,1,2,2,65,49,neutral or dissatisfied
6688,127914,Female,disloyal Customer,25,Business travel,Business,1671,3,0,3,2,2,3,2,2,3,2,5,4,4,2,61,52,neutral or dissatisfied
6689,46764,Female,Loyal Customer,43,Business travel,Eco Plus,73,2,3,3,3,2,3,4,3,3,2,3,2,3,4,0,0,neutral or dissatisfied
6690,75977,Male,disloyal Customer,36,Business travel,Eco,297,1,4,1,3,1,4,4,3,2,4,3,4,4,4,447,433,neutral or dissatisfied
6691,85795,Female,disloyal Customer,27,Business travel,Eco,266,1,0,1,4,1,1,4,1,2,3,3,2,4,1,1,20,neutral or dissatisfied
6692,57049,Female,Loyal Customer,53,Business travel,Business,2133,3,5,3,3,3,5,4,4,4,4,4,5,4,3,2,0,satisfied
6693,39871,Male,Loyal Customer,45,Personal Travel,Eco,221,4,1,4,2,2,4,2,2,2,5,2,2,2,2,0,7,satisfied
6694,5666,Male,disloyal Customer,24,Business travel,Eco,436,5,0,5,2,5,5,5,5,5,4,5,4,5,5,0,0,satisfied
